task_id,target_build,method,repeat,budget,effective_horizon,candidate_count,actual_queries,valid_results,failure_detected,first_failure_rank,failure_count,failure_pool_count,failure_recall,early_failure_recall_auc_20
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,0,5,20,80,5,5,True,5,1,19,0.05263157894736842,0.010526315789473684
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,0,10,20,80,10,10,True,5,2,19,0.10526315789473684,0.042105263157894736
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,0,20,20,80,20,20,True,5,5,19,0.2631578947368421,0.11578947368421051
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,1,1,20,80,1,1,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,1,5,20,80,5,5,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,1,10,20,80,10,10,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,1,20,20,80,20,20,False,,0,0,,
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,1,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,1,5,20,80,5,5,True,3,1,19,0.05263157894736842,0.031578947368421054
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,1,10,20,80,10,10,True,3,1,19,0.05263157894736842,0.042105263157894736
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,1,20,20,80,20,20,True,3,2,19,0.10526315789473684,0.06315789473684211
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,2,1,20,80,1,1,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,2,5,20,80,5,5,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,2,10,20,80,10,10,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,2,20,20,80,20,20,False,,0,0,,
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,2,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,2,5,20,80,5,5,True,2,2,19,0.10526315789473684,0.06315789473684211
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,2,10,20,80,10,10,True,2,2,19,0.10526315789473684,0.08421052631578947
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,2,20,20,80,20,20,True,2,5,19,0.2631578947368421,0.13947368421052628
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,3,1,20,80,1,1,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,3,5,20,80,5,5,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,3,10,20,80,10,10,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,3,20,20,80,20,20,False,,0,0,,
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,3,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,3,5,20,80,5,5,True,2,2,19,0.10526315789473684,0.05263157894736842
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,3,10,20,80,10,10,True,2,2,19,0.10526315789473684,0.07894736842105263
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,3,20,20,80,20,20,True,2,4,19,0.21052631578947367,0.13947368421052628
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,4,1,20,80,1,1,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,4,5,20,80,5,5,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,4,10,20,80,10,10,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,4,20,20,80,20,20,False,,0,0,,
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,4,1,20,80,1,1,True,1,1,19,0.05263157894736842,0.05263157894736842
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,4,5,20,80,5,5,True,1,3,19,0.15789473684210525,0.09473684210526315
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,4,10,20,80,10,10,True,1,3,19,0.15789473684210525,0.12631578947368421
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,4,20,20,80,20,20,True,1,5,19,0.2631578947368421,0.17105263157894732
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,5,1,20,80,1,1,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,5,5,20,80,5,5,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,5,10,20,80,10,10,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,5,20,20,80,20,20,False,,0,0,,
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,5,1,20,80,1,1,True,1,1,19,0.05263157894736842,0.05263157894736842
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,5,5,20,80,5,5,True,1,3,19,0.15789473684210525,0.10526315789473684
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,5,10,20,80,10,10,True,1,5,19,0.2631578947368421,0.16315789473684209
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,5,20,20,80,20,20,True,1,5,19,0.2631578947368421,0.21315789473684207
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,6,1,20,80,1,1,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,6,5,20,80,5,5,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,6,10,20,80,10,10,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,6,20,20,80,20,20,False,,0,0,,
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,6,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,6,5,20,80,5,5,False,,0,19,0.0,0.0
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,6,10,20,80,10,10,True,8,2,19,0.10526315789473684,0.02631578947368421
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,6,20,20,80,20,20,True,8,3,19,0.15789473684210525,0.09210526315789473
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,7,1,20,80,1,1,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,7,5,20,80,5,5,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,7,10,20,80,10,10,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,7,20,20,80,20,20,False,,0,0,,
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,7,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,7,5,20,80,5,5,True,3,1,19,0.05263157894736842,0.031578947368421054
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,7,10,20,80,10,10,True,3,3,19,0.15789473684210525,0.0736842105263158
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,7,20,20,80,20,20,True,3,4,19,0.21052631578947367,0.13684210526315788
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,8,1,20,80,1,1,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,8,5,20,80,5,5,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,8,10,20,80,10,10,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,8,20,20,80,20,20,False,,0,0,,
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,8,1,20,80,1,1,True,1,1,19,0.05263157894736842,0.05263157894736842
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,8,5,20,80,5,5,True,1,1,19,0.05263157894736842,0.05263157894736842
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,8,10,20,80,10,10,True,1,3,19,0.15789473684210525,0.1
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,8,20,20,80,20,20,True,1,4,19,0.21052631578947367,0.14736842105263154
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,9,1,20,80,1,1,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,9,5,20,80,5,5,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,9,10,20,80,10,10,False,,0,0,,
cross_agent_Random_mobil_to_next,mobil_ref_v2,Random,9,20,20,80,20,20,False,,0,0,,
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,9,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,9,5,20,80,5,5,True,3,2,19,0.10526315789473684,0.05263157894736842
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,9,10,20,80,10,10,True,3,3,19,0.15789473684210525,0.1
cross_agent_Random_ppo_ref_after_mobil,ppo_ref_v2,Random,9,20,20,80,20,20,True,3,6,19,0.3157894736842105,0.18157894736842106
cross_agent_HistoryRank-UCB-v2_mobil_to_next,mobil_ref_v2,HistoryRank-UCB-v2,0,1,20,80,1,1,False,,0,0,,
cross_agent_HistoryRank-UCB-v2_mobil_to_next,mobil_ref_v2,HistoryRank-UCB-v2,0,5,20,80,5,5,False,,0,0,,
cross_agent_HistoryRank-UCB-v2_mobil_to_next,mobil_ref_v2,HistoryRank-UCB-v2,0,10,20,80,10,10,False,,0,0,,
cross_agent_HistoryRank-UCB-v2_mobil_to_next,mobil_ref_v2,HistoryRank-UCB-v2,0,20,20,80,20,20,False,,0,0,,
cross_agent_HistoryRank-UCB-v2_ppo_ref_after_mobil,ppo_ref_v2,HistoryRank-UCB-v2,0,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_HistoryRank-UCB-v2_ppo_ref_after_mobil,ppo_ref_v2,HistoryRank-UCB-v2,0,5,20,80,5,5,True,2,2,19,0.10526315789473684,0.06315789473684211
cross_agent_HistoryRank-UCB-v2_ppo_ref_after_mobil,ppo_ref_v2,HistoryRank-UCB-v2,0,10,20,80,10,10,True,2,3,19,0.15789473684210525,0.10526315789473684
cross_agent_HistoryRank-UCB-v2_ppo_ref_after_mobil,ppo_ref_v2,HistoryRank-UCB-v2,0,20,20,80,20,20,True,2,6,19,0.3157894736842105,0.17105263157894737
cross_agent_FailureDistance-v2_mobil_to_next,mobil_ref_v2,FailureDistance-v2,0,1,20,80,1,1,False,,0,0,,
cross_agent_FailureDistance-v2_mobil_to_next,mobil_ref_v2,FailureDistance-v2,0,5,20,80,5,5,False,,0,0,,
cross_agent_FailureDistance-v2_mobil_to_next,mobil_ref_v2,FailureDistance-v2,0,10,20,80,10,10,False,,0,0,,
cross_agent_FailureDistance-v2_mobil_to_next,mobil_ref_v2,FailureDistance-v2,0,20,20,80,20,20,False,,0,0,,
cross_agent_FailureDistance-v2_ppo_ref_after_mobil,ppo_ref_v2,FailureDistance-v2,0,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_FailureDistance-v2_ppo_ref_after_mobil,ppo_ref_v2,FailureDistance-v2,0,5,20,80,5,5,True,5,1,19,0.05263157894736842,0.010526315789473684
cross_agent_FailureDistance-v2_ppo_ref_after_mobil,ppo_ref_v2,FailureDistance-v2,0,10,20,80,10,10,True,5,5,19,0.2631578947368421,0.10526315789473684
cross_agent_FailureDistance-v2_ppo_ref_after_mobil,ppo_ref_v2,FailureDistance-v2,0,20,20,80,20,20,True,5,15,19,0.7894736842105263,0.3289473684210526
cross_agent_FBRT-NoMemory_mobil_to_next,mobil_ref_v2,FBRT-NoMemory,0,1,20,80,1,1,False,,0,0,,
cross_agent_FBRT-NoMemory_mobil_to_next,mobil_ref_v2,FBRT-NoMemory,0,5,20,80,5,5,False,,0,0,,
cross_agent_FBRT-NoMemory_mobil_to_next,mobil_ref_v2,FBRT-NoMemory,0,10,20,80,10,10,False,,0,0,,
cross_agent_FBRT-NoMemory_mobil_to_next,mobil_ref_v2,FBRT-NoMemory,0,20,20,80,20,20,False,,0,0,,
cross_agent_FBRT-NoMemory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-NoMemory,0,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_FBRT-NoMemory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-NoMemory,0,5,20,80,5,5,True,2,4,19,0.21052631578947367,0.10526315789473684
cross_agent_FBRT-NoMemory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-NoMemory,0,10,20,80,10,10,True,2,8,19,0.42105263157894735,0.23157894736842102
cross_agent_FBRT-NoMemory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-NoMemory,0,20,20,80,20,20,True,2,17,19,0.8947368421052632,0.468421052631579
cross_agent_FBRT-Memory_mobil_to_next,mobil_ref_v2,FBRT-Memory,0,1,20,80,1,1,False,,0,0,,
cross_agent_FBRT-Memory_mobil_to_next,mobil_ref_v2,FBRT-Memory,0,5,20,80,5,5,False,,0,0,,
cross_agent_FBRT-Memory_mobil_to_next,mobil_ref_v2,FBRT-Memory,0,10,20,80,10,10,False,,0,0,,
cross_agent_FBRT-Memory_mobil_to_next,mobil_ref_v2,FBRT-Memory,0,20,20,80,20,20,False,,0,0,,
cross_agent_FBRT-Memory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-Memory,0,1,20,80,1,1,False,,0,19,0.0,0.0
cross_agent_FBRT-Memory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-Memory,0,5,20,80,5,5,False,,0,19,0.0,0.0
cross_agent_FBRT-Memory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-Memory,0,10,20,80,10,10,True,6,4,19,0.21052631578947367,0.07368421052631578
cross_agent_FBRT-Memory_ppo_ref_after_mobil,ppo_ref_v2,FBRT-Memory,0,20,20,80,20,20,True,6,13,19,0.6842105263157895,0.28421052631578947
